timestamp,frame_index,capture_ms,engagement_detection_ms,smoothing_ms,state_machine_ms,command_build_ms,godot_udp_send_ms,total_loop_ms,fps,state,state_elapsed_s,raw_engagement_status,raw_engagement_confidence,raw_engagement_reason,smoothed_engagement_status,smoothed_engagement_confidence,smoothed_engagement_reason,face_bbox,face_area_ratio,raw_face_count,candidate_count,selected_face_score,consecutive_engaged,consecutive_disengaged,consecutive_absent
2026-06-17T23:57:53.030,308,9.932,244.011,0.235,0.028,0.054,0.324,255.15,4.94,engaged,2.5,engaged,0.944,face_centered,engaged,0.931,face_centered,"(464, 181, 422, 422)",0.1932,1,1,0.962,13,0,0
2026-06-17T23:57:53.275,309,10.909,206.231,0.162,0.025,0.045,0.324,218.641,4.9,engaged,2.75,engaged,0.94,face_centered,engaged,0.933,face_centered,"(465, 174, 431, 431)",0.2016,2,1,0.961,14,0,0
2026-06-17T23:57:53.508,310,19.822,191.441,0.258,0.04,0.066,0.324,212.544,4.88,engaged,2.984,engaged,0.94,face_centered,engaged,0.934,face_centered,"(458, 167, 447, 447)",0.2168,1,1,0.965,15,0,0
2026-06-17T23:57:53.711,311,6.022,176.236,0.14,0.036,0.069,0.324,183.039,4.94,engaged,3.188,engaged,0.943,face_centered,engaged,0.936,face_centered,"(467, 172, 428, 428)",0.1988,1,1,0.961,16,0,0
2026-06-17T23:57:53.920,312,11.612,171.813,0.142,0.027,0.05,0.295,184.505,4.99,engaged,3.391,engaged,0.958,face_centered,engaged,0.939,face_centered,"(455, 142, 451, 451)",0.2207,1,1,0.947,17,0,0
2026-06-17T23:57:54.141,313,17.053,185.48,0.128,0.03,0.052,0.295,203.567,4.98,engaged,3.609,engaged,0.959,face_centered,engaged,0.942,face_centered,"(431, 104, 493, 493)",0.2637,2,1,0.944,18,0,0
2026-06-17T23:57:54.338,314,11.862,164.602,0.18,0.029,0.053,0.295,177.431,5.05,engaged,3.813,engaged,0.966,face_centered,engaged,0.946,face_centered,"(417, 110, 512, 512)",0.2844,2,2,0.96,19,0,0
2026-06-17T23:57:54.514,315,4.554,153.77,0.171,0.04,0.065,0.295,159.193,5.17,engaged,3.984,engaged,0.919,face_centered,engaged,0.945,face_centered,"(415, 216, 451, 451)",0.2207,2,2,0.838,20,0,0
2026-06-17T23:57:54.702,316,12.726,154.199,0.139,0.03,0.11,0.295,167.916,5.25,engaged,4.172,engaged,0.929,face_centered,engaged,0.944,face_centered,"(410, 203, 468, 468)",0.2377,2,2,0.949,21,0,0
2026-06-17T23:57:54.926,317,13.826,181.268,0.16,0.037,0.06,0.289,196.257,5.23,engaged,4.391,engaged,0.93,face_centered,engaged,0.943,face_centered,"(415, 210, 455, 455)",0.2246,2,2,0.957,22,0,0
2026-06-17T23:57:55.100,318,6.885,145.164,0.162,0.03,0.051,0.289,153.165,5.36,engaged,4.578,engaged,0.93,face_centered,engaged,0.941,face_centered,"(408, 198, 474, 474)",0.2438,2,2,0.952,23,0,0
2026-06-17T23:57:55.257,319,9.625,130.772,0.162,0.038,0.064,0.289,141.489,5.53,engaged,4.734,engaged,0.929,face_centered,engaged,0.94,face_centered,"(416, 205, 461, 461)",0.2306,2,2,0.956,24,0,0
2026-06-17T23:57:55.437,320,16.707,139.886,0.12,0.018,0.047,0.289,157.496,5.61,engaged,4.906,engaged,0.932,face_centered,engaged,0.939,face_centered,"(417, 201, 460, 460)",0.2296,2,2,0.958,25,0,0
2026-06-17T23:57:55.629,321,18.062,155.981,0.119,0.027,0.044,0.289,175.008,5.62,engaged,5.109,engaged,0.932,face_centered,engaged,0.936,face_centered,"(421, 202, 455, 455)",0.2246,2,2,0.96,26,0,0
2026-06-17T23:57:55.814,322,11.908,154.247,0.15,0.031,0.057,0.289,167.321,5.66,engaged,5.281,engaged,0.933,face_centered,engaged,0.933,face_centered,"(420, 202, 455, 455)",0.2246,2,2,0.964,27,0,0
2026-06-17T23:57:56.008,323,17.485,152.801,0.144,0.039,0.06,0.305,171.348,5.68,engaged,5.469,engaged,0.932,face_centered,engaged,0.929,face_centered,"(420, 201, 458, 458)",0.2276,2,2,0.962,28,0,0
2026-06-17T23:57:56.192,324,11.74,152.006,0.122,0.025,0.045,0.305,164.656,5.72,engaged,5.672,engaged,0.931,face_centered,engaged,0.931,face_centered,"(424, 205, 451, 451)",0.2207,2,2,0.961,29,0,0
2026-06-17T23:57:56.355,325,3.129,143.246,0.123,0.024,0.045,0.305,147.342,5.82,engaged,5.828,engaged,0.93,face_centered,engaged,0.931,face_centered,"(424, 203, 454, 454)",0.2237,2,2,0.961,30,0,0
2026-06-17T23:57:56.529,326,16.654,139.901,0.118,0.025,0.045,0.305,157.528,5.88,engaged,6.0,engaged,0.93,face_centered,engaged,0.931,face_centered,"(425, 201, 455, 455)",0.2246,4,3,0.961,31,0,0
2026-06-17T23:57:56.715,327,12.758,154.666,0.158,0.04,0.067,0.305,168.581,5.88,engaged,6.188,engaged,0.928,face_centered,engaged,0.931,face_centered,"(429, 204, 450, 450)",0.2197,2,2,0.959,32,0,0
2026-06-17T23:57:56.909,328,13.821,160.412,0.195,0.039,0.074,0.305,175.298,5.86,engaged,6.375,engaged,0.919,face_centered,engaged,0.93,face_centered,"(453, 206, 434, 434)",0.2044,2,2,0.931,33,0,0
2026-06-17T23:57:57.099,329,8.456,155.821,0.251,0.05,0.169,0.246,165.476,5.88,engaged,6.563,engaged,0.928,face_centered,engaged,0.929,face_centered,"(497, 209, 373, 373)",0.151,2,2,0.897,34,0,0
2026-06-17T23:57:57.307,330,17.055,165.747,0.113,0.023,0.043,0.246,184.057,5.84,engaged,6.781,engaged,0.915,face_centered,engaged,0.927,face_centered,"(514, 246, 336, 336)",0.1225,3,3,0.912,35,0,0
2026-06-17T23:57:57.474,331,12.572,133.393,0.161,0.036,0.064,0.246,146.954,5.93,engaged,6.953,engaged,0.872,face_centered,engaged,0.921,face_centered,"(540, 311, 289, 289)",0.0906,4,3,0.835,36,0,0
2026-06-17T23:57:57.659,332,4.501,161.05,0.108,0.022,0.04,0.246,166.434,5.94,engaged,7.125,engaged,0.83,face_centered,engaged,0.909,face_centered,"(547, 358, 264, 264)",0.0756,3,3,0.786,37,0,0
2026-06-17T23:57:57.885,333,5.697,199.649,0.118,0.026,0.056,0.246,206.335,5.83,engaged,7.359,engaged,0.827,face_centered,engaged,0.898,face_centered,"(541, 372, 256, 256)",0.0711,4,3,0.82,38,0,0
2026-06-17T23:57:58.118,334,10.648,193.322,0.132,0.034,0.056,0.355,205.573,5.74,engaged,7.578,engaged,0.838,face_centered,engaged,0.888,face_centered,"(529, 371, 265, 265)",0.0762,3,3,0.854,39,0,0
2026-06-17T23:57:58.315,335,15.066,160.303,0.147,0.033,0.053,0.355,177.747,5.72,engaged,7.781,engaged,0.835,face_centered,engaged,0.877,face_centered,"(525, 379, 260, 260)",0.0734,4,2,0.844,40,0,0
2026-06-17T23:57:58.509,336,20.125,152.513,0.279,0.031,0.053,0.355,173.599,5.73,engaged,7.984,engaged,0.828,face_centered,engaged,0.866,face_centered,"(524, 388, 254, 254)",0.07,3,2,0.832,41,0,0
2026-06-17T23:57:58.715,337,14.121,173.331,0.116,0.025,0.055,0.355,188.358,5.69,engaged,8.188,engaged,0.806,face_centered,engaged,0.853,face_centered,"(541, 397, 241, 241)",0.063,3,3,0.785,42,0,0
2026-06-17T23:57:58.925,338,9.713,179.528,0.197,0.043,0.063,0.355,190.161,5.64,engaged,8.391,engaged,0.784,face_centered,engaged,0.837,face_centered,"(550, 414, 236, 236)",0.0604,2,2,0.756,43,0,0
2026-06-17T23:57:59.150,339,20.363,179.254,0.118,0.024,0.044,0.261,200.511,5.58,engaged,8.625,engaged,0.777,face_centered,engaged,0.822,face_centered,"(557, 420, 225, 225)",0.0549,4,2,0.767,44,0,0
2026-06-17T23:57:59.353,340,6.214,172.568,0.156,0.035,0.064,0.261,180.26,5.57,engaged,8.828,engaged,0.763,face_centered,engaged,0.81,face_centered,"(571, 422, 214, 214)",0.0497,4,3,0.723,45,0,0
2026-06-17T23:57:59.533,341,9.474,149.471,0.179,0.049,0.065,0.261,160.017,5.64,engaged,9.0,engaged,0.759,face_centered,engaged,0.802,face_centered,"(577, 425, 202, 202)",0.0443,3,3,0.718,46,0,0
2026-06-17T23:57:59.735,342,19.374,161.263,0.292,0.039,0.086,0.261,181.696,5.63,engaged,9.203,engaged,0.765,face_centered,engaged,0.795,face_centered,"(577, 416, 214, 214)",0.0497,3,3,0.728,47,0,0
2026-06-17T23:57:59.933,343,16.154,156.98,0.161,0.038,0.068,0.261,174.085,5.64,engaged,9.406,engaged,0.761,face_centered,engaged,0.786,face_centered,"(568, 427, 210, 210)",0.0479,3,2,0.705,48,0,0
2026-06-17T23:58:01.591,344,6.214,1353.157,0.267,0.053,0.064,1.479,1360.609,5.15,engaged,10.797,engaged,0.785,face_centered,engaged,0.781,face_centered,"(556, 409, 220, 220)",0.0525,3,2,0.725,49,0,0
2026-06-17T23:58:02.590,345,42.311,465.051,0.127,0.024,0.051,0.253,508.128,4.83,engaged,12.047,engaged,0.645,face_centered,engaged,0.761,face_centered,"(349, 412, 234, 234)",0.0594,2,2,0.426,50,0,0
