timestamp,capture_ms,engagement_detection_ms,state_machine_ms,command_build_ms,total_loop_ms,state,engagement_status,engagement_confidence,engagement_reason
2026-06-17T23:11:01.955,159,4.141,52.554,0.09,0.017,0.029,57.786,15.65,disengaged,3.719,disengaged,0.631,face_left_or_right,disengaged,0.628,face_left_or_right,"(102, 112, 163, 163)",0.0288,1,1,0.538,0,23,0
2026-06-17T23:11:02.032,160,5.651,59.442,0.111,0.02,0.032,65.868,15.6,disengaged,3.797,disengaged,0.633,face_left_or_right,disengaged,0.629,face_left_or_right,"(102, 112, 163, 163)",0.0288,1,1,0.565,0,24,0
2026-06-17T23:11:02.113,161,5.106,62.871,0.141,0.024,0.036,68.525,15.5,disengaged,3.891,disengaged,0.628,face_left_or_right,disengaged,0.629,face_left_or_right,"(88, 76, 161, 161)",0.0281,1,1,0.404,0,25,0
2026-06-17T23:11:02.178,162,3.772,56.452,0.076,0.018,0.028,60.887,15.59,disengaged,3.953,disengaged,0.56,face_high_or_low,disengaged,0.621,face_left_or_right,"(530, 508, 198, 198)",0.0425,1,1,0.347,0,26,0
2026-06-17T23:11:02.265,163,3.797,59.371,0.079,0.019,0.031,63.883,15.6,disengaged,4.031,disengaged,0.556,face_high_or_low,disengaged,0.613,face_left_or_right,"(507, 475, 213, 213)",0.0492,2,2,0.626,0,27,0
2026-06-17T23:11:02.342,164,12.194,56.255,0.081,0.019,0.03,69.127,15.49,disengaged,4.11,engaged,0.742,face_centered,disengaged,0.612,face_left_or_right,"(508, 449, 208, 208)",0.0469,1,1,0.649,0,28,0
2026-06-17T23:11:02.433,165,5.157,68.253,0.125,0.058,0.033,74.369,15.28,disengaged,4.203,engaged,0.75,face_centered,disengaged,0.609,face_left_or_right,"(508, 449, 208, 208)",0.0469,1,1,0.738,0,29,0
2026-06-17T23:11:02.516,166,3.669,66.647,0.08,0.018,0.03,70.866,15.17,disengaged,4.281,engaged,0.783,face_centered,disengaged,0.606,face_left_or_right,"(511, 405, 213, 213)",0.0492,1,1,0.636,0,30,0
2026-06-17T23:11:02.595,167,3.53,61.439,0.071,0.02,0.041,65.767,15.17,disengaged,4.36,engaged,0.816,face_centered,engaged,0.55,unstable_window_face_centered,"(527, 374, 201, 201)",0.0438,1,1,0.643,1,0,0
2026-06-17T23:11:02.672,168,5.079,59.507,0.08,0.017,0.03,65.097,15.19,engaged,0.0,engaged,0.838,face_centered,engaged,0.786,face_centered,"(529, 356, 200, 200)",0.0434,1,1,0.715,2,0,0
2026-06-17T23:11:02.754,169,13.897,63.371,0.07,0.016,0.028,78.286,14.95,engaged,0.078,engaged,0.842,face_centered,engaged,0.795,face_centered,"(529, 356, 200, 200)",0.0434,1,1,0.775,3,0,0
2026-06-17T23:11:02.839,170,5.735,67.042,0.082,0.018,0.031,73.674,14.81,engaged,0.172,engaged,0.832,face_centered,engaged,0.8,face_centered,"(521, 360, 203, 203)",0.0447,1,1,0.746,4,0,0
2026-06-17T23:11:02.917,171,3.542,66.574,0.136,0.018,0.032,71.455,14.73,engaged,0.25,engaged,0.82,face_centered,engaged,0.803,face_centered,"(518, 371, 203, 203)",0.0447,1,1,0.733,5,0,0
2026-06-17T23:11:02.997,172,3.61,63.813,0.141,0.03,0.055,68.156,14.72,engaged,0.328,engaged,0.823,face_centered,engaged,0.805,face_centered,"(518, 371, 203, 203)",0.0447,1,1,0.769,6,0,0
2026-06-17T23:11:03.075,173,3.711,62.275,0.087,0.017,0.034,66.701,14.75,engaged,0.406,engaged,0.793,face_centered,engaged,0.811,face_centered,"(516, 394, 200, 200)",0.0434,2,1,0.682,7,0,0
2026-06-17T23:11:03.152,174,4.199,62.777,0.072,0.015,0.028,68.33,14.74,engaged,0.484,engaged,0.799,face_centered,engaged,0.816,face_centered,"(516, 394, 200, 200)",0.0434,2,1,0.753,8,0,0
2026-06-17T23:11:03.252,175,4.274,83.572,0.076,0.016,0.03,88.642,14.39,engaged,0.578,engaged,0.785,face_centered,engaged,0.816,face_centered,"(524, 408, 190, 190)",0.0392,1,1,0.694,9,0,0
2026-06-17T23:11:03.338,176,4.855,69.054,0.085,0.026,0.038,74.746,14.29,engaged,0.672,engaged,0.784,face_centered,engaged,0.813,face_centered,"(522, 409, 189, 189)",0.0388,2,1,0.721,10,0,0
2026-06-17T23:11:03.407,177,3.482,66.843,0.078,0.016,0.028,71.055,14.27,engaged,0.734,engaged,0.798,face_centered,engaged,0.808,face_centered,"(523, 395, 196, 196)",0.0417,1,1,0.704,11,0,0
2026-06-17T23:11:03.506,178,3.558,74.31,0.105,0.023,0.042,78.473,14.12,engaged,0.843,engaged,0.826,face_centered,engaged,0.807,face_centered,"(529, 366, 200, 200)",0.0434,1,1,0.675,12,0,0
2026-06-17T23:11:03.590,179,3.622,71.343,0.234,0.034,0.054,76.048,14.02,engaged,0.922,engaged,0.829,face_centered,engaged,0.806,face_centered,"(528, 372, 206, 206)",0.046,1,1,0.743,13,0,0
2026-06-17T23:11:03.674,180,5.663,68.688,0.097,0.021,0.037,75.197,13.95,engaged,1.0,engaged,0.831,face_centered,engaged,0.807,face_centered,"(532, 375, 205, 205)",0.0456,1,1,0.761,14,0,0
2026-06-17T23:11:03.780,181,3.397,78.256,0.135,0.02,0.047,82.488,13.77,engaged,1.109,engaged,0.832,face_centered,engaged,0.809,face_centered,"(532, 375, 205, 205)",0.0456,1,1,0.775,15,0,0
2026-06-17T23:11:03.859,182,3.57,67.792,0.168,0.035,0.039,72.123,13.78,engaged,1.187,engaged,0.829,face_centered,engaged,0.812,face_centered,"(547, 371, 202, 202)",0.0443,1,1,0.724,16,0,0
2026-06-17T23:11:03.942,183,4.475,66.794,0.076,0.016,0.06,71.942,13.79,engaged,1.281,engaged,0.832,face_centered,engaged,0.816,face_centered,"(547, 371, 202, 202)",0.0443,1,1,0.772,17,0,0
2026-06-17T23:11:04.043,184,4.867,84.927,0.079,0.018,0.031,90.534,13.51,engaged,1.375,engaged,0.81,face_centered,engaged,0.819,face_centered,"(553, 387, 199, 199)",0.043,1,1,0.708,18,0,0
2026-06-17T23:11:04.119,185,4.059,64.302,0.179,0.021,0.052,69.435,13.6,engaged,1.453,engaged,0.816,face_centered,engaged,0.822,face_centered,"(555, 382, 199, 199)",0.043,1,1,0.743,19,0,0
2026-06-17T23:11:04.203,186,5.131,68.383,0.082,0.017,0.03,74.203,13.59,engaged,1.531,engaged,0.822,face_centered,engaged,0.825,face_centered,"(557, 370, 201, 201)",0.0438,1,1,0.73,20,0,0
2026-06-17T23:11:04.303,187,3.835,86.173,0.104,0.016,0.029,90.619,13.33,engaged,1.64,engaged,0.831,face_centered,engaged,0.826,face_centered,"(557, 359, 206, 206)",0.046,1,1,0.747,21,0,0
2026-06-17T23:11:04.388,188,5.448,73.565,0.069,0.015,0.027,79.624,13.26,engaged,1.718,engaged,0.841,face_centered,engaged,0.827,face_centered,"(559, 345, 209, 209)",0.0474,1,1,0.747,22,0,0
2026-06-17T23:11:04.484,189,4.893,75.242,0.161,0.054,0.202,81.29,13.16,engaged,1.812,engaged,0.853,face_centered,engaged,0.83,face_centered,"(559, 330, 207, 207)",0.0465,1,1,0.743,23,0,0
2026-06-17T23:11:04.579,190,3.424,76.641,0.177,0.113,0.066,80.979,13.08,engaged,1.906,engaged,0.844,face_centered,engaged,0.831,face_centered,"(560, 342, 206, 206)",0.046,1,1,0.75,24,0,0
2026-06-17T23:11:04.673,191,4.769,77.635,0.152,0.031,0.058,83.336,12.97,engaged,2.0,engaged,0.824,face_centered,engaged,0.83,face_centered,"(548, 369, 213, 213)",0.0492,1,1,0.685,25,0,0
2026-06-17T23:11:04.760,192,4.363,68.083,0.083,0.017,0.03,73.611,13.03,engaged,2.093,engaged,0.793,face_centered,engaged,0.826,face_centered,"(544, 409, 200, 200)",0.0434,1,1,0.637,26,0,0
2026-06-17T23:11:04.849,193,3.632,66.092,0.078,0.017,0.03,70.377,13.15,engaged,2.187,engaged,0.795,face_centered,engaged,0.824,face_centered,"(542, 418, 197, 197)",0.0421,1,1,0.716,27,0,0
2026-06-17T23:11:04.932,194,5.466,69.575,0.106,0.021,0.037,75.937,13.15,engaged,2.265,engaged,0.797,face_centered,engaged,0.822,face_centered,"(542, 418, 197, 197)",0.0421,1,1,0.745,28,0,0
2026-06-17T23:11:05.019,195,3.467,72.654,0.126,0.02,0.037,76.811,13.14,engaged,2.343,engaged,0.796,face_centered,engaged,0.819,face_centered,"(543, 419, 195, 195)",0.0413,1,1,0.74,29,0,0
2026-06-17T23:11:05.099,196,5.803,66.289,0.077,0.016,0.029,72.717,13.2,engaged,2.437,engaged,0.793,face_centered,engaged,0.815,face_centered,"(538, 421, 201, 201)",0.0438,1,1,0.727,30,0,0
2026-06-17T23:11:05.178,197,4.207,70.144,0.082,0.016,0.032,74.98,13.21,engaged,2.515,engaged,0.788,face_centered,engaged,0.809,face_centered,"(534, 423, 202, 202)",0.0443,1,1,0.734,31,0,0
2026-06-17T23:11:05.270,198,3.603,72.81,0.135,0.025,0.06,77.213,13.19,engaged,2.609,engaged,0.789,face_centered,engaged,0.802,face_centered,"(536, 424, 201, 201)",0.0438,1,1,0.741,32,0,0
2026-06-17T23:11:05.365,199,4.851,71.933,0.078,0.017,0.03,77.763,13.16,engaged,2.703,engaged,0.789,face_centered,engaged,0.796,face_centered,"(539, 424, 198, 198)",0.0425,1,1,0.734,33,0,0
2026-06-17T23:11:05.450,200,5.661,71.315,0.085,0.018,0.032,77.648,13.13,engaged,2.781,engaged,0.785,face_centered,engaged,0.792,face_centered,"(542, 429, 199, 199)",0.043,1,1,0.721,34,0,0
2026-06-17T23:11:05.557,201,4.056,75.928,0.082,0.019,0.033,80.945,13.05,engaged,2.89,engaged,0.786,face_centered,engaged,0.791,face_centered,"(542, 428, 204, 204)",0.0452,1,1,0.736,35,0,0
2026-06-17T23:11:05.652,202,3.56,72.474,0.081,0.017,0.029,76.724,13.05,engaged,2.984,engaged,0.784,face_centered,engaged,0.79,face_centered,"(545, 427, 202, 202)",0.0443,1,1,0.736,36,0,0
2026-06-17T23:11:05.740,203,6.379,71.332,0.097,0.017,0.03,78.443,13.02,engaged,3.078,engaged,0.785,face_centered,engaged,0.788,face_centered,"(545, 427, 202, 202)",0.0443,1,1,0.746,37,0,0
2026-06-17T23:11:05.849,204,6.504,91.167,0.084,0.018,0.03,98.364,12.73,engaged,3.187,engaged,0.784,face_centered,engaged,0.787,face_centered,"(550, 423, 200, 200)",0.0434,2,1,0.722,38,0,0
2026-06-17T23:11:05.939,205,4.008,74.687,0.08,0.017,0.031,79.596,12.72,engaged,3.265,engaged,0.783,face_centered,engaged,0.786,face_centered,"(555, 421, 191, 191)",0.0396,1,1,0.704,39,0,0
2026-06-17T23:11:06.032,206,5.921,75.841,0.119,0.023,0.041,82.941,12.65,engaged,3.359,engaged,0.783,face_centered,engaged,0.785,face_centered,"(557, 420, 192, 192)",0.04,1,1,0.723,40,0,0
2026-06-17T23:11:06.115,207,3.477,69.406,0.144,0.032,0.031,73.756,12.74,engaged,3.453,engaged,0.786,face_centered,engaged,0.785,face_centered,"(555, 417, 197, 197)",0.0421,1,1,0.734,41,0,0
2026-06-17T23:11:06.195,208,3.529,63.579,0.114,0.024,0.043,67.804,12.94,engaged,3.531,engaged,0.783,face_centered,engaged,0.784,face_centered,"(557, 420, 192, 192)",0.04,1,1,0.726,42,0,0
2026-06-17T23:11:06.274,209,4.026,66.703,0.175,0.044,0.071,71.637,13.04,engaged,3.609,engaged,0.782,face_centered,engaged,0.784,face_centered,"(556, 421, 195, 195)",0.0413,1,1,0.725,43,0,0
2026-06-17T23:11:06.357,210,4.658,65.216,0.074,0.015,0.028,70.463,13.16,engaged,3.687,engaged,0.78,face_centered,engaged,0.783,face_centered,"(559, 423, 187, 187)",0.0379,1,1,0.71,44,0,0
2026-06-17T23:11:06.448,211,3.655,70.918,0.11,0.017,0.031,75.324,13.17,engaged,3.781,engaged,0.78,face_centered,engaged,0.783,face_centered,"(558, 422, 191, 191)",0.0396,2,2,0.722,45,0,0
2026-06-17T23:11:06.545,212,5.922,77.216,0.074,0.017,0.029,84.096,13.04,engaged,3.875,engaged,0.781,face_centered,engaged,0.782,face_centered,"(558, 422, 191, 191)",0.0396,2,2,0.73,46,0,0
2026-06-17T23:11:06.640,213,6.383,77.198,0.091,0.019,0.04,84.52,12.92,engaged,3.968,engaged,0.786,face_centered,engaged,0.783,face_centered,"(554, 418, 200, 200)",0.0434,1,1,0.735,47,0,0
2026-06-17T23:11:06.726,214,5.37,73.609,0.088,0.018,0.034,79.654,12.88,engaged,4.062,engaged,0.784,face_centered,engaged,0.783,face_centered,"(554, 421, 196, 196)",0.0417,1,1,0.728,48,0,0
2026-06-17T23:11:06.839,215,5.856,84.305,0.083,0.018,0.031,90.666,12.7,engaged,4.172,engaged,0.782,face_centered,engaged,0.783,face_centered,"(556, 421, 196, 196)",0.0417,1,1,0.731,49,0,0
2026-06-17T23:11:06.941,216,3.445,85.774,0.174,0.032,0.057,90.322,12.54,engaged,4.265,engaged,0.782,face_centered,engaged,0.782,face_centered,"(557, 421, 194, 194)",0.0408,2,2,0.73,50,0,0
2026-06-17T23:11:07.028,217,6.922,71.614,0.076,0.016,0.029,79.488,12.54,engaged,4.359,engaged,0.781,face_centered,engaged,0.782,face_centered,"(557, 422, 194, 194)",0.0408,1,1,0.731,51,0,0
2026-06-17T23:11:07.120,218,3.526,78.423,0.143,0.03,0.039,82.748,12.5,engaged,4.453,engaged,0.78,face_centered,engaged,0.782,face_centered,"(557, 424, 191, 191)",0.0396,2,1,0.722,52,0,0
2026-06-17T23:11:07.206,219,3.551,73.67,0.214,0.104,0.07,78.161,12.52,engaged,4.531,engaged,0.779,face_centered,engaged,0.782,face_centered,"(558, 424, 191, 191)",0.0396,1,1,0.726,53,0,0
2026-06-17T23:11:07.315,220,4.703,86.805,0.113,0.016,0.032,92.288,12.36,engaged,4.64,engaged,0.781,face_centered,engaged,0.782,face_centered,"(557, 422, 195, 195)",0.0413,1,1,0.729,54,0,0
2026-06-17T23:11:07.406,221,3.785,80.42,0.077,0.017,0.03,84.966,12.3,engaged,4.734,engaged,0.779,face_centered,engaged,0.782,face_centered,"(558, 425, 190, 190)",0.0392,2,1,0.718,55,0,0
2026-06-17T23:11:07.501,222,3.909,78.565,0.083,0.016,0.031,83.454,12.27,engaged,4.828,engaged,0.782,face_centered,engaged,0.781,face_centered,"(556, 423, 194, 194)",0.0408,3,1,0.731,56,0,0
2026-06-17T23:11:07.602,223,3.549,84.69,0.089,0.021,0.032,88.922,12.16,engaged,4.937,engaged,0.78,face_centered,engaged,0.781,face_centered,"(558, 422, 194, 194)",0.0408,1,1,0.726,57,0,0
2026-06-17T23:11:07.707,224,3.63,89.125,0.184,0.053,0.092,93.741,12.01,engaged,5.031,engaged,0.77,face_centered,engaged,0.779,face_centered,"(567, 423, 195, 195)",0.0413,2,1,0.7,58,0,0
2026-06-17T23:11:07.807,225,6.384,91.608,0.147,0.024,0.06,98.952,11.82,engaged,5.14,absent,0.0,no_face_detected,engaged,0.779,face_centered,"(567, 423, 195, 195)",0.0413,0,0,0.7,59,0,0
2026-06-17T23:11:07.912,226,3.537,78.757,0.198,0.014,0.037,83.114,11.84,engaged,5.234,absent,0.0,no_face_detected,engaged,0.779,face_centered,"(567, 423, 195, 195)",0.0413,0,0,0.7,60,0,0
2026-06-17T23:11:08.008,227,4.759,81.653,0.114,0.016,0.043,87.045,11.81,engaged,5.343,absent,0.0,no_face_detected,engaged,0.778,face_centered,"(567, 423, 195, 195)",0.0413,0,0,0.7,61,0,0
2026-06-17T23:11:08.110,228,5.919,86.651,0.137,0.012,0.036,93.428,11.7,engaged,5.437,absent,0.0,no_face_detected,engaged,0.778,face_centered,"(567, 423, 195, 195)",0.0413,0,0,0.7,62,0,0
2026-06-17T23:11:08.193,229,3.828,70.604,0.118,0.02,0.041,75.41,11.85,engaged,5.531,absent,0.0,no_face_detected,absent,0.0,unstable_window_no_face_detected,,0.0,0,0,0.0,0,0,1
2026-06-17T23:11:08.286,230,4.203,81.27,0.105,0.019,0.038,86.319,11.83,engaged,5.625,absent,0.0,no_face_detected,disengaged,0.0,no_face_detected,"(567, 423, 195, 195)",0.0413,0,0,0.7,0,1,0
2026-06-17T23:11:08.378,231,3.391,74.483,0.099,0.021,0.04,78.58,11.92,engaged,5.703,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,1
2026-06-17T23:11:08.465,232,5.71,73.1,0.124,0.021,0.043,79.536,11.98,engaged,5.797,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,2
2026-06-17T23:11:08.559,233,5.414,75.93,0.177,0.03,0.049,82.064,12.0,engaged,5.89,disengaged,0.691,face_high_or_low+face_too_small,absent,0.0,no_face_detected,"(431, 25, 114, 114)",0.0141,1,1,0.078,0,0,3
2026-06-17T23:11:08.653,234,3.815,71.461,0.358,0.038,0.07,76.289,12.11,engaged,5.984,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,4
2026-06-17T23:11:08.742,235,3.77,73.458,0.222,0.021,0.041,78.067,12.18,engaged,6.078,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,5
2026-06-17T23:11:08.839,236,3.396,73.176,0.11,0.028,0.047,77.806,12.25,engaged,6.172,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,6
2026-06-17T23:11:08.927,237,3.525,68.004,0.085,0.019,0.034,72.13,12.41,engaged,6.265,absent,0.0,no_stable_face_candidate,absent,0.0,no_face_detected,,0.0,1,0,0.0,0,0,7
2026-06-17T23:11:09.040,238,23.285,78.102,0.246,0.021,0.039,102.359,12.15,engaged,6.375,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,8
2026-06-17T23:11:09.132,239,6.51,64.039,0.152,0.034,0.062,71.299,12.34,engaged,6.468,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,9
2026-06-17T23:11:09.214,240,5.76,65.478,0.098,0.021,0.04,72.063,12.49,disengaged,0.0,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,10
2026-06-17T23:11:09.302,241,3.498,73.556,0.182,0.023,0.039,77.895,12.52,disengaged,0.093,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,11
2026-06-17T23:11:09.394,242,5.322,76.912,0.169,0.033,0.041,83.029,12.48,disengaged,0.171,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,12
2026-06-17T23:11:09.471,243,3.631,64.754,0.138,0.042,0.055,69.171,12.67,disengaged,0.25,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,13
2026-06-17T23:11:09.564,244,3.41,76.935,0.154,0.044,0.058,81.228,12.64,disengaged,0.343,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,14
2026-06-17T23:11:09.640,245,3.61,63.533,0.173,0.054,0.066,68.016,12.84,disengaged,0.421,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,15
2026-06-17T23:11:09.723,246,3.412,63.245,0.135,0.044,0.054,67.502,13.04,disengaged,0.515,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,16
2026-06-17T23:11:09.806,247,5.827,67.685,0.104,0.081,0.047,75.171,13.07,disengaged,0.593,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,17
2026-06-17T23:11:09.889,248,3.682,69.423,0.105,0.035,0.046,74.031,13.11,disengaged,0.671,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,18
2026-06-17T23:11:09.965,249,4.776,64.379,0.188,0.028,0.038,70.36,13.22,disengaged,0.75,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,19
2026-06-17T23:11:10.060,250,3.385,77.185,0.119,0.033,0.043,81.441,13.13,disengaged,0.843,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,20
2026-06-17T23:11:10.137,251,3.821,60.835,0.173,0.036,0.047,65.622,13.34,disengaged,0.921,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,21
2026-06-17T23:11:10.223,252,5.042,66.902,0.161,0.04,0.037,72.822,13.38,idle,0.0,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,22
2026-06-17T23:11:10.312,253,6.06,71.988,0.114,0.025,0.048,79.171,13.3,idle,0.078,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,23
2026-06-17T23:11:10.413,254,4.569,80.22,0.089,0.021,0.035,85.556,13.14,idle,0.188,disengaged,0.732,face_left_or_right+face_too_small,absent,0.0,no_face_detected,"(112, 494, 112, 112)",0.0136,1,1,0.186,0,0,24
2026-06-17T23:11:10.504,255,3.466,77.821,0.131,0.028,0.083,82.183,13.04,idle,0.281,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,25
2026-06-17T23:11:10.595,256,3.516,76.522,0.208,0.021,0.076,81.019,12.97,idle,0.36,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,26
2026-06-17T23:11:10.680,257,5.773,74.588,0.108,0.022,0.043,81.034,12.91,idle,0.453,absent,0.0,no_stable_face_candidate,absent,0.0,no_face_detected,,0.0,1,0,0.0,0,0,27
2026-06-17T23:11:10.772,258,3.405,72.738,0.466,0.079,0.094,77.419,12.91,idle,0.547,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,28
2026-06-17T23:11:10.870,259,5.369,81.603,0.123,0.025,0.057,87.862,12.76,idle,0.641,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,29
2026-06-17T23:11:10.964,260,3.42,78.865,0.092,0.02,0.036,82.96,12.69,idle,0.735,absent,0.0,no_stable_face_candidate,absent,0.0,no_face_detected,,0.0,1,0,0.0,0,0,30
2026-06-17T23:11:11.059,261,3.365,81.035,0.129,0.024,0.066,85.157,12.59,idle,0.828,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,31
2026-06-17T23:11:11.147,262,4.921,78.227,0.166,0.022,0.041,84.21,12.52,idle,0.922,absent,0.0,no_stable_face_candidate,absent,0.0,no_face_detected,,0.0,1,0,0.0,0,0,32
2026-06-17T23:11:11.249,263,4.887,78.706,0.081,0.018,0.035,84.297,12.46,idle,1.016,absent,0.0,no_stable_face_candidate,absent,0.0,no_face_detected,,0.0,1,0,0.0,0,0,33
2026-06-17T23:11:11.339,264,3.445,82.462,0.16,0.046,0.073,86.659,12.36,idle,1.11,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,34
2026-06-17T23:11:11.433,265,3.965,67.213,0.186,0.04,0.074,72.116,12.51,idle,1.203,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,35
2026-06-17T23:11:11.514,266,3.638,64.047,0.145,0.028,0.059,68.449,12.72,idle,1.281,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,36
2026-06-17T23:11:11.611,267,17.513,71.326,0.099,0.021,0.042,90.1,12.56,idle,1.375,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,37
2026-06-17T23:11:11.694,268,5.711,66.482,0.172,0.017,0.038,72.969,12.68,idle,1.469,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,38
2026-06-17T23:11:11.783,269,4.565,70.91,0.174,0.036,0.074,76.376,12.72,idle,1.547,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,39
2026-06-17T23:11:11.878,270,3.745,82.659,0.114,0.019,0.041,87.101,12.59,idle,1.641,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,40
2026-06-17T23:11:11.973,271,5.025,77.247,0.093,0.022,0.04,82.969,12.54,idle,1.75,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,41
2026-06-17T23:11:12.066,272,3.685,78.129,0.109,0.028,0.047,82.536,12.5,idle,1.828,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,42
2026-06-17T23:11:12.173,273,3.494,97.617,0.178,0.028,0.041,101.893,12.23,idle,1.938,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,43
2026-06-17T23:11:12.265,274,4.671,77.066,0.161,0.017,0.039,82.72,12.21,idle,2.031,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,44
2026-06-17T23:11:12.374,275,3.786,89.906,0.166,0.018,0.037,94.619,12.05,idle,2.141,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,45
2026-06-17T23:11:12.460,276,4.132,70.684,0.2,0.031,0.058,75.886,12.16,idle,2.235,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,46
2026-06-17T23:11:12.545,277,3.82,75.889,0.163,0.021,0.041,80.934,12.18,idle,2.313,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,47
2026-06-17T23:11:12.648,278,3.584,83.095,0.128,0.026,0.053,87.381,12.11,idle,2.422,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,48
2026-06-17T23:11:12.729,279,4.339,69.268,0.238,0.061,0.151,74.635,12.24,idle,2.5,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,49
2026-06-17T23:11:12.813,280,3.635,68.806,0.127,0.02,0.044,73.227,12.38,idle,2.578,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,50
2026-06-17T23:11:12.913,281,4.149,74.349,0.135,0.033,0.049,80.72,12.38,idle,2.688,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,51
2026-06-17T23:11:13.002,282,5.26,72.488,0.119,0.017,0.04,78.575,12.41,idle,2.766,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,52
2026-06-17T23:11:13.095,283,5.679,74.64,0.078,0.018,0.032,80.946,12.41,idle,2.86,disengaged,0.684,face_left_or_right+face_high_or_low,absent,0.0,no_face_detected,"(85, 1, 152, 152)",0.0251,2,1,0.17,0,0,53
2026-06-17T23:11:13.189,284,5.901,81.098,0.133,0.026,0.036,87.748,12.31,idle,2.953,absent,0.0,no_face_detected,absent,0.0,no_face_detected,,0.0,0,0,0.0,0,0,54
2026-06-17T23:11:13.272,285,4.38,72.385,0.101,0.025,0.039,77.725,12.36,idle,3.047,disengaged,0.715,face_left_or_right+face_high_or_low,absent,0.0,no_face_detected,"(89, 1, 147, 147)",0.0234,1,1,0.526,0,0,55
2026-06-17T23:11:13.384,286,3.928,88.158,0.331,0.033,0.043,93.073,12.2,disengaged,0.0,disengaged,0.714,face_left_or_right+face_high_or_low,disengaged,0.704,face_left_or_right+face_high_or_low,"(92, 3, 143, 143)",0.0222,1,1,0.53,0,1,0
